country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Iceland,IS,2021-27,TESSy,25,26,100,Yes,B.1.617.2,19,26,73.1
Iceland,IS,2021-27,TESSy,25,26,100,Yes,P.1,1,26,3.8
Iceland,IS,2021-28,TESSy,99,96,97,Yes,B.1.617,0,96,0
Iceland,IS,2021-28,TESSy,99,96,97,Yes,B.1.617.2,95,96,99
Iceland,IS,2021-28,TESSy,99,96,97,Yes,B.1.621,1,96,1
Iceland,IS,2021-29,TESSy,519,560,100,Yes,B.1.1.7,4,560,0.7
Iceland,IS,2021-29,TESSy,519,560,100,Yes,B.1.351,1,560,0.2
Iceland,IS,2021-29,TESSy,519,560,100,Yes,B.1.617,0,560,0
Iceland,IS,2021-29,TESSy,519,560,100,Yes,B.1.617.2,555,560,99.1
Iceland,IS,2021-30,TESSy,815,782,96,Yes,B.1.1.7,4,782,0.5
Iceland,IS,2021-30,TESSy,815,782,96,Yes,B.1.617,0,782,0
Iceland,IS,2021-30,TESSy,815,782,96,Yes,B.1.617.2,778,782,99.5
Iceland,IS,2021-31,TESSy,776,760,97.9,Yes,B.1.1.7,1,760,0.1
Iceland,IS,2021-31,TESSy,776,760,97.9,Yes,B.1.617,0,760,0
Iceland,IS,2021-31,TESSy,776,760,97.9,Yes,B.1.617.2,759,760,99.9
Iceland,IS,2021-32,TESSy,680,677,99.6,Yes,B.1.617,0,677,0
Iceland,IS,2021-32,TESSy,680,677,99.6,Yes,B.1.617.2,677,677,100
Iceland,IS,2021-33,TESSy,605,573,94.7,Yes,B.1.617,0,573,0
Iceland,IS,2021-33,TESSy,605,573,94.7,Yes,B.1.617.2,573,573,100
Iceland,IS,2021-34,TESSy,525,523,99.6,Yes,B.1.617,0,523,0
Iceland,IS,2021-34,TESSy,525,523,99.6,Yes,B.1.617.2,523,523,100
Iceland,IS,2021-35,TESSy,355,317,89.3,Yes,B.1.617,0,317,0
Iceland,IS,2021-35,TESSy,355,317,89.3,Yes,B.1.617.2,317,317,100
Iceland,IS,2021-36,TESSy,219,234,100,Yes,B.1.617,0,234,0
Iceland,IS,2021-36,TESSy,219,234,100,Yes,B.1.617.2,234,234,100
Iceland,IS,2021-37,TESSy,189,187,98.9,Yes,B.1.617,0,187,0
Iceland,IS,2021-37,TESSy,189,187,98.9,Yes,B.1.617.2,187,187,100
Iceland,IS,2021-38,TESSy,251,195,77.7,Yes,B.1.617,0,195,0
Iceland,IS,2021-38,TESSy,251,195,77.7,Yes,B.1.617.2,195,195,100
Iceland,IS,2021-39,TESSy,235,142,60.4,Yes,B.1.617,0,142,0
Iceland,IS,2021-39,TESSy,235,142,60.4,Yes,B.1.617.2,142,142,100
Iceland,IS,2021-40,TESSy,285,269,94.4,Yes,B.1.617,0,269,0
Iceland,IS,2021-40,TESSy,285,269,94.4,Yes,B.1.617.2,269,269,100
Iceland,IS,2021-41,TESSy,373,366,98.1,Yes,B.1.617,0,366,0
Iceland,IS,2021-41,TESSy,373,366,98.1,Yes,B.1.617.2,366,366,100
Iceland,IS,2021-42,TESSy,525,490,93.3,Yes,B.1.617,0,490,0
Iceland,IS,2021-42,TESSy,525,490,93.3,Yes,B.1.617.2,490,490,100
Iceland,IS,2021-43,TESSy,601,583,97,Yes,B.1.617,0,583,0
Iceland,IS,2021-43,TESSy,601,583,97,Yes,B.1.617.2,583,583,100
Iceland,IS,2021-44,TESSy,827,798,96.5,Yes,B.1.617,0,798,0
Iceland,IS,2021-44,TESSy,827,798,96.5,Yes,B.1.617.2,798,798,100
Iceland,IS,2021-45,TESSy,1175,1100,93.6,Yes,B.1.617,0,1100,0
Iceland,IS,2021-45,TESSy,1175,1100,93.6,Yes,B.1.617.2,1100,1100,100
Iceland,IS,2021-46,TESSy,1058,829,78.4,Yes,B.1.617,0,829,0
Iceland,IS,2021-46,TESSy,1058,829,78.4,Yes,B.1.617.2,829,829,100
Iceland,IS,2021-47,TESSy,975,991,100,Yes,B.1.1.529,3,991,0.3
Iceland,IS,2021-47,TESSy,975,991,100,Yes,B.1.617,0,991,0
Iceland,IS,2021-47,TESSy,975,991,100,Yes,B.1.617.2,988,991,99.7
Iceland,IS,2021-48,TESSy,868,849,97.8,Yes,B.1.1.529,13,849,1.5
Iceland,IS,2021-48,TESSy,868,849,97.8,Yes,B.1.617,0,849,0
Iceland,IS,2021-48,TESSy,868,849,97.8,Yes,B.1.617.2,836,849,98.5
Iceland,IS,2021-49,TESSy,901,790,87.7,Yes,B.1.1.529,38,790,4.8
Iceland,IS,2021-49,TESSy,901,790,87.7,Yes,B.1.617,0,790,0
Iceland,IS,2021-49,TESSy,901,790,87.7,Yes,B.1.617.2,752,790,95.2
Iceland,IS,2021-50,TESSy,1352,2291,100,Yes,B.1.1.529,1018,2291,44.4
Iceland,IS,2021-50,TESSy,1352,2291,100,Yes,B.1.617,0,2291,0
Iceland,IS,2021-50,TESSy,1352,2291,100,Yes,B.1.617.2,1273,2291,55.6
Iceland,IS,2021-51,TESSy,3319,2092,63,Yes,B.1.1.529,1740,2092,83.2
Iceland,IS,2021-51,TESSy,3319,2092,63,Yes,B.1.617,0,2092,0
Iceland,IS,2021-51,TESSy,3319,2092,63,Yes,B.1.617.2,352,2092,16.8
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,AT.1,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,AY.4.2,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.1.529,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.1.7,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.1.7+E484K,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.351,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.427/B.1.429,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.525,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.526,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.616,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.617,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.617.1,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.617.2,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.617.3,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.620,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.621,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,B.1.640,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,C.1.2,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,C.37,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,P.1,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,P.3,0,16,0
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,UNK,0,,
Ireland,IE,2020-40,GISAID,3042,16,0.5,Yes,Other,16,16,100
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,AT.1,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,AY.4.2,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.1.529,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.1.7,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.1.7+E484K,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.351,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.427/B.1.429,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.525,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.526,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.616,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.617,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.617.1,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.617.2,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.617.3,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.620,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.621,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,B.1.640,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,C.1.2,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,C.37,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,P.1,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,P.3,0,69,0
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,UNK,0,,
Ireland,IE,2020-41,GISAID,4499,69,1.5,Yes,Other,69,69,100
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,AT.1,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,AY.4.2,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.1.529,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.1.7,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.1.7+E484K,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.351,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.427/B.1.429,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.525,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.526,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.616,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.617,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.617.1,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.617.2,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.617.3,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.620,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.621,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,B.1.640,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,C.1.2,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,C.37,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,P.1,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,P.3,0,82,0
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,UNK,0,,
Ireland,IE,2020-42,GISAID,7431,82,1.1,Yes,Other,82,82,100
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,AT.1,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,AY.4.2,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.1.529,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.1.7,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.1.7+E484K,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.351,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.427/B.1.429,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.525,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.526,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.616,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.617,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.617.1,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.617.2,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.617.3,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.620,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.621,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,B.1.640,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,C.1.2,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,C.37,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,P.1,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,P.3,0,18,0
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,UNK,0,,
Ireland,IE,2020-43,GISAID,7166,18,0.3,Yes,Other,18,18,100
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,AT.1,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,AY.4.2,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.1.529,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.1.7,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.1.7+E484K,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.351,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.427/B.1.429,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.525,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.526,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.616,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.617,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.617.1,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.617.2,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.617.3,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.620,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.621,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,B.1.640,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,C.1.2,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,C.37,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,P.1,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,P.3,0,18,0
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,UNK,0,,
Ireland,IE,2020-44,GISAID,4874,18,0.4,Yes,Other,18,18,100
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,AT.1,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,AY.4.2,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.1.529,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.1.7,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.1.7+E484K,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.351,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.427/B.1.429,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.525,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.526,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.616,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.617,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.617.1,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.617.2,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.617.3,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.620,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.621,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,B.1.640,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,C.1.2,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,C.37,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,P.1,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,P.3,0,52,0
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,UNK,0,,
Ireland,IE,2020-45,GISAID,3392,52,1.5,Yes,Other,52,52,100
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,AT.1,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,AY.4.2,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.1.529,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.1.7,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.1.7+E484K,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.351,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.427/B.1.429,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.525,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.526,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.616,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.617,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.617.1,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.617.2,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.617.3,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.620,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.621,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,B.1.640,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,C.1.2,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,C.37,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,P.1,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,P.3,0,35,0
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,UNK,0,,
Ireland,IE,2020-46,GISAID,2509,35,1.4,Yes,Other,35,35,100
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,AT.1,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,AY.4.2,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.1.529,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.1.7,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.1.7+E484K,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.351,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.427/B.1.429,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.525,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.526,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.616,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.617,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.617.1,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.617.2,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.617.3,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.620,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.621,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,B.1.640,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,C.1.2,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,C.37,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,P.1,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,P.3,0,60,0
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,UNK,0,,
Ireland,IE,2020-47,GISAID,2558,60,2.3,Yes,Other,60,60,100
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,AT.1,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,AY.4.2,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.1.529,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.1.7,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.1.7+E484K,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.351,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.427/B.1.429,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.525,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.526,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.616,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.617,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.617.1,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.617.2,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.617.3,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.620,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.621,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,B.1.640,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,C.1.2,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,C.37,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,P.1,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,P.3,0,76,0
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,UNK,0,,
Ireland,IE,2020-48,GISAID,1780,76,4.3,Yes,Other,76,76,100
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,AT.1,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,AY.4.2,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.1.529,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.1.7,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.1.7+E484K,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.351,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.427/B.1.429,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.525,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.526,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.616,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.617,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.617.1,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.617.2,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.617.3,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.620,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.621,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,B.1.640,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,C.1.2,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,C.37,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,P.1,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,P.3,0,16,0
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,UNK,0,,
Ireland,IE,2020-49,GISAID,2005,16,0.8,Yes,Other,16,16,100
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,AT.1,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,AY.4.2,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.1.529,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.1.7,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.1.7+E484K,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.351,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.427/B.1.429,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.525,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.526,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.616,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.617,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.617.1,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.617.2,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.617.3,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.620,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.621,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,B.1.640,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,C.1.2,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,C.37,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,P.1,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,P.3,0,17,0
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,UNK,0,,
Ireland,IE,2020-50,GISAID,1939,17,0.9,Yes,Other,17,17,100
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,AT.1,0,83,0
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,AY.4.2,0,83,0
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,B.1.1.529,0,83,0
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,B.1.1.7,11,83,13.3
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,B.1.1.7+E484K,0,83,0
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,B.1.351,0,83,0
Ireland,IE,2020-51,GISAID,3357,83,2.5,Yes,B.1.427/B.1.429,0,83,0
